path,category,layer,total_hits,jorge,business_360,revolutia,monk,people,clients_360,notion_ids,hardcoded_paths,cal_com,personal_email
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/clientes/archivo/VitaCommunity/VitaCommunity — Discovery Call.md,PERSONAL,L5-context-file,21,7,2,11,0,1,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/clientes/leads (pipeline)/INCOTEC/INCOTEC - Discovery Call.md,PERSONAL,L5-context-file,21,5,1,0,0,0,15,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/sops/SOP - Propuestas Comerciales.md,PERSONAL,L5-context-file,21,3,9,0,0,0,9,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/diario/01. Daily/02-03-2026.md,PERSONAL,L5-journal,21,1,5,5,0,0,10,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/diario/01. Daily/07-01-2026.md,PERSONAL,L5-journal,21,0,8,7,0,0,6,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/diario/01. Daily/09-03-2026.md,PERSONAL,L5-journal,21,0,2,4,0,0,15,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/diario/01. Daily/29-04-2026.md,PERSONAL,L5-journal,21,1,2,0,2,2,14,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/frameworks/Ideal Life Costing.md,PERSONAL,L5-framework-filled,21,2,14,5,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/relaciones/Javier Pinilla.md,PERSONAL,L5-context-file,21,9,3,7,0,2,0,0,0,0,0
/Users/jorgeguamis/Desktop/.claude/hermes-esbirrillo-prompt.md,PERSONAL,other,20,13,1,1,0,1,0,0,4,0,0
/Users/jorgeguamis/Desktop/.claude/skills/sales-prep/SKILL.md,PERSONAL,L2-skill,20,10,10,0,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/.claude/hermes-esbirrillo-prompt.md,PERSONAL,other,20,13,1,1,0,1,0,0,4,0,0
/Users/jorgeguamis/Desktop/Life OS/.claude/skills/sales-prep/SKILL.md,PERSONAL,L2-skill,20,10,10,0,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/01. Atomic Notes/GUIÓN LLAMADA DE COORDINACIÓN CON ADRIANA - PROYECTO ECG.md,PERSONAL,other,20,1,0,0,0,19,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/clientes/archivo/Spain Is Excellence/materiales-formacion/Roadmap IA — Las 3 Fases.md,PERSONAL,L5-context-file,20,11,5,0,0,0,1,0,0,3,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_Monk/Planning W18 - 27-04-2026.md,PERSONAL,L5-context-file,20,11,0,0,9,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_Monk/inversión/Diego Hidalgo - Perfil Inversor.md,PERSONAL,L5-context-file,20,1,0,0,18,1,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_revolutia/proyectos/Auditoría de Procesos/empleados/Daniel Martínez - PM COO CTO.md,PERSONAL,L5-context-file,20,2,1,16,0,1,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_revolutia/proyectos/Auditoría de Procesos/empleados/Sarai Vázquez - Copywriter.md,PERSONAL,L5-context-file,20,14,0,6,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/diario/01. Daily/04-01-2026.md,PERSONAL,L5-journal,20,0,12,8,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/diario/01. Daily/10-01-2026.md,PERSONAL,L5-journal,20,0,4,13,0,0,3,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/diario/01. Daily/16-02-2026.md,PERSONAL,L5-journal,20,2,3,9,0,1,5,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/diario/01. Daily/17-02-2026.md,PERSONAL,L5-journal,20,0,4,13,0,0,3,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/diario/01. Daily/28-01-2026.md,PERSONAL,L5-journal,20,2,4,14,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/relaciones/Javier Pinilla - 2026-05-02 - Capa agentica.md,PERSONAL,L5-context-file,20,14,4,1,0,1,0,0,0,0,0
/Users/jorgeguamis/Desktop/.claude/skills/circle-respond/SKILL.md,PERSONAL,L2-skill,19,13,0,5,0,1,0,0,0,0,0
/Users/jorgeguamis/Desktop/.claude/skills/create-project-notion/SKILL.md,PERSONAL,L2-skill,19,11,7,0,0,0,0,1,0,0,0
/Users/jorgeguamis/Desktop/.claude/skills/invoice-generator/SKILL.md,PERSONAL,L2-skill,19,6,9,0,0,0,0,4,0,0,0
/Users/jorgeguamis/Desktop/Life OS/.claude/skills/circle-respond/SKILL.md,PERSONAL,L2-skill,19,13,0,5,0,1,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/.claude/skills/create-project-notion/SKILL.md,PERSONAL,L2-skill,19,11,7,0,0,0,0,1,0,0,0
/Users/jorgeguamis/Desktop/Life OS/.claude/skills/invoice-generator/SKILL.md,PERSONAL,L2-skill,19,6,9,0,0,0,0,4,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/Style Guide - 360º Copy.md,PERSONAL,L5-context-file,19,2,9,0,0,0,8,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/clientes/activos/Burrito Blanco/03. Upsell Imágenes IA/Call - PoC Aprobada 30-04-2026.md,PERSONAL,L5-context-file,19,2,4,0,0,5,8,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/clientes/activos/LabArmonia/04. Diagnóstico/Auditoría de Procesos/empleados/Alfonso Higon Vicente.md,PERSONAL,L5-context-file,19,16,0,1,0,0,2,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/clientes/archivo/Spain Is Excellence/AI Project Research - Formación IA SIE.md,PERSONAL,L5-context-file,19,0,0,0,0,0,19,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/clientes/archivo/Spain Is Excellence/SIE - Meet Adriana - 03-04-2026.md,PERSONAL,L5-context-file,19,5,0,0,0,11,3,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/sops/SOP - Auditoría de Procesos.md,PERSONAL,L5-context-file,19,3,6,3,0,4,3,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_Monk/inversión/Monk - Script Presentación Diego.md,PERSONAL,L5-context-file,19,11,0,0,7,1,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_Monk/operativa/Notion Monk - Propuesta Estructura v4.md,PERSONAL,L5-context-file,19,11,0,0,8,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_Monk/operativa/Notion Monk - Propuesta Estructura v5.md,PERSONAL,L5-context-file,19,5,0,0,13,1,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_revolutia/proyectos/Auditoría de Procesos/empleados/Álvaro Solano - Profe.md,PERSONAL,L5-context-file,19,6,0,9,0,4,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/diario/01. Daily/03-01-2026.md,PERSONAL,L5-journal,19,0,13,6,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/diario/01. Daily/05-02-2026.md,PERSONAL,L5-journal,19,1,2,6,1,1,8,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/diario/01. Daily/20-04-2026.md,PERSONAL,L5-journal,19,2,1,1,6,1,8,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/diario/01. Daily/22-03-2026.md,PERSONAL,L5-journal,19,0,3,8,0,0,8,0,0,0,0
/Users/jorgeguamis/Desktop/.claude/agents/revo.md,PERSONAL,L3-agent,18,6,1,11,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/.claude/config/hermes-cron-routing-map.md,PERSONAL,L1-context,18,18,0,0,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/.claude/agents/revo.md,PERSONAL,L3-agent,18,6,1,11,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/.claude/config/hermes-cron-routing-map.md,PERSONAL,L1-context,18,18,0,0,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/01. Atomic Notes/Script Negociación Juan - Revolutia Q1 2026.md,PERSONAL,other,18,0,8,10,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/clientes/activos/LabArmonia/02. Propuesta/LabArmonia - Propuesta Sistema de Contenido.md,PERSONAL,L5-context-file,18,5,5,0,0,0,7,0,0,1,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_Monk/_README.md,PERSONAL,L5-context-file,18,4,1,0,10,3,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_Monk/inversión/Monk - Estrategia Presentación Diego.md,PERSONAL,L5-context-file,18,10,0,0,5,3,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_revolutia/proyectos/Auditoría de Procesos/empleados/Fermin Auzmendi - Profe.md,PERSONAL,L5-context-file,18,12,0,6,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_revolutia/proyectos/Auditoría de Procesos/empleados/Noelia Morales - Diseñadora.md,PERSONAL,L5-context-file,18,11,0,7,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/.claude/skills/new-client-onboarding/SKILL.md,PERSONAL,L2-skill,17,10,6,0,0,0,0,1,0,0,0
/Users/jorgeguamis/Desktop/Life OS/.claude/skills/new-client-onboarding/SKILL.md,PERSONAL,L2-skill,17,10,6,0,0,0,0,1,0,0,0
/Users/jorgeguamis/Desktop/Life OS/00. Inbox/Plan - Hermes Orquestador Kairos Helios Selenia.md,PERSONAL,other,17,11,1,1,0,1,0,0,3,0,0
/Users/jorgeguamis/Desktop/Life OS/01. Atomic Notes/Script Negociación Revolutia - 20 Enero 2026.md,PERSONAL,other,17,0,7,10,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/clientes/activos/Burrito Blanco/02. Cierre y Transición/Burrito Blanco - Cierre Proyecto Script.md,PERSONAL,L5-context-file,17,5,1,0,0,4,7,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/clientes/activos/Burrito Blanco/02. Cierre y Transición/Burrito Blanco - Upsell Meeting 26-02-2026.md,PERSONAL,L5-context-file,17,2,1,0,0,8,6,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/clientes/activos/Burrito Blanco/03. Upsell Imágenes IA/Burrito Blanco - Script Upsell Imágenes IA.md,PERSONAL,L5-context-file,17,1,2,1,0,9,4,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/clientes/activos/LabArmonia/04. Diagnóstico/Auditoría de Procesos/seguimiento/Call Log - 22-04-2026.md,PERSONAL,L5-context-file,17,13,1,1,0,0,2,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/clientes/archivo/Spain Is Excellence/materiales-formacion/Toolkit Mobile-First — Excelenc-IA.md,PERSONAL,L5-context-file,17,9,4,0,0,1,1,0,0,2,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_revolutia/proyectos/Revolutia Summit 2026/Ponencia Revolutia Summit 2026.md,PERSONAL,L5-context-file,17,8,0,7,0,2,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_revolutia/proyectos/Vita x Revolutia/Propuesta_Revolutia_x_Vita.md,PERSONAL,L5-context-file,17,2,0,15,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/investigacion/proyectos/VISUAL AI SOFTWARE/01. Validación del Problema y Demanda/Análisis de Problema y Demanda - Visual AI.md,PERSONAL,L5-context-file,17,17,0,0,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/diario/01. Daily/01-02-2026.md,PERSONAL,L5-journal,17,0,3,13,0,0,1,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/diario/01. Daily/03-03-2026.md,PERSONAL,L5-journal,17,0,4,10,0,0,3,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/diario/01. Daily/06-02-2026.md,PERSONAL,L5-journal,17,0,4,11,0,0,2,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/diario/01. Daily/08-02-2026.md,PERSONAL,L5-journal,17,0,4,6,0,1,6,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/diario/01. Daily/12-03-2026.md,PERSONAL,L5-journal,17,0,3,4,0,0,10,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/diario/01. Daily/13-04-2026.md,PERSONAL,L5-journal,17,0,1,3,1,0,12,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/diario/01. Daily/19-03-2026.md,PERSONAL,L5-journal,17,1,2,6,0,0,8,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/diario/01. Daily/27-02-2026.md,PERSONAL,L5-journal,17,0,2,3,0,0,12,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/03. Sistema/INDICE-COMPLETO.md,PERSONAL,other,17,2,5,10,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/03. Sistema/arquitectura.md,PERSONAL,other,17,7,3,6,0,0,0,0,0,0,1
/Users/jorgeguamis/Desktop/.claude/agents/stark.md,PERSONAL,L3-agent,16,2,12,1,0,0,0,1,0,0,0
/Users/jorgeguamis/Desktop/.claude/context/source-of-truth-map.md,PERSONAL,L1-context,16,7,3,2,3,0,1,0,0,0,0
/Users/jorgeguamis/Desktop/.claude/skills/circle-digest/SKILL.md,PERSONAL,L2-skill,16,8,0,8,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/.claude/skills/proposal-to-html/SKILL.md,PERSONAL,L2-skill,16,6,7,0,0,0,3,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/.claude/agents/stark.md,PERSONAL,L3-agent,16,2,12,1,0,0,0,1,0,0,0
/Users/jorgeguamis/Desktop/Life OS/.claude/context/source-of-truth-map.md,PERSONAL,L1-context,16,7,3,2,3,0,1,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/.claude/skills/circle-digest/SKILL.md,PERSONAL,L2-skill,16,8,0,8,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/.claude/skills/proposal-to-html/SKILL.md,PERSONAL,L2-skill,16,6,7,0,0,0,3,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/aprendizaje/Learning.md,PERSONAL,L5-context-file,16,0,11,5,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/clientes/activos/CPD Electricidad/01. Discovery/CPD Electricidad - Discovery Call Script.md,PERSONAL,L5-context-file,16,4,1,0,0,0,11,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/clientes/activos/Cuchillas Castillo/04. Diagnóstico/Auditoría de Procesos/empleados/Antonio Sáez Del Castillo.md,PERSONAL,L5-context-file,16,10,3,2,0,0,1,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/clientes/archivo/Spain Is Excellence/materiales-formacion/Framework CORF — Guía Visual.md,PERSONAL,L5-context-file,16,9,3,0,0,1,1,0,0,2,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/clientes/archivo/Spain Is Excellence/materiales-formacion/Glosario IA — Excelenc-IA.md,PERSONAL,L5-context-file,16,9,3,0,0,1,1,0,0,2,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/clientes/leads (pipeline)/Celestica Valencia/Celestica Valencia - Propuesta Ingeni-IA - 03-03-2026.md,PERSONAL,L5-context-file,16,8,6,0,0,2,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/frameworks/Business Vision 2029.md,PERSONAL,L5-context-file,16,7,8,1,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/sops/SOP - Intake Formulario Leads.md,PERSONAL,L5-context-file,16,13,3,0,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_Monk/roadmaps/Roadmap Condensado.md,PERSONAL,L5-context-file,16,1,0,0,15,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_revolutia/proyectos/Auditoría de Procesos/iniciativas/Doc Maestro Lanzamiento/05 - FAQ Base del Programa.md,PERSONAL,L5-context-file,16,2,0,13,0,1,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/diario/01. Daily/02-01-2026.md,PERSONAL,L5-journal,16,0,7,9,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/diario/01. Daily/04-03-2026.md,PERSONAL,L5-journal,16,0,3,8,0,0,5,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/diario/01. Daily/14-03-2026.md,PERSONAL,L5-journal,16,1,1,8,0,1,5,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/diario/01. Daily/23-02-2026.md,PERSONAL,L5-journal,16,1,2,8,0,0,5,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/diario/01. Daily/26-02-2026.md,PERSONAL,L5-journal,16,1,2,6,0,0,7,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/diario/01. Daily/29-01-2026.md,PERSONAL,L5-journal,16,0,4,6,0,1,5,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/frameworks/Future Self Interview 2026.md,PERSONAL,L5-framework-filled,16,2,4,10,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/frameworks/Vivid Vision.md,PERSONAL,L5-framework-filled,16,0,9,7,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/clientes/activos/Burrito Blanco/01. Proyecto Fichas (Cerrado)/Entregables Finales - Automatización de Fichas de Producto - Burrito Blanco/Blueprint Automatización Fichas Producto Burrito Blanco.json,PERSONAL,L5-context-file,15,0,0,0,0,0,15,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/clientes/activos/Burrito Blanco/01. Proyecto Fichas (Cerrado)/fix-longitudes/workflow-actualizado.json,PERSONAL,L5-context-file,15,0,0,0,0,0,15,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/clientes/activos/Cuchillas Castillo/05. Sensibilización/Guión Completo.md,PERSONAL,L5-context-file,15,5,2,0,0,0,8,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/clientes/archivo/Navarrete Ingenieros/Navarrete Ingenieros - Propuesta.md,PERSONAL,L5-context-file,15,5,3,0,0,0,6,0,0,1,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/North Star.md,PERSONAL,L5-context-file,15,2,7,6,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/diario/01. Daily/10-02-2026.md,PERSONAL,L5-journal,15,0,3,7,0,0,5,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/diario/01. Daily/11-04-2026.md,PERSONAL,L5-journal,15,2,1,5,3,2,2,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/diario/03. Monthly/2026-01.md,PERSONAL,L5-journal,15,0,4,8,0,0,3,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/frameworks/Identity and Values Interview 2026.md,PERSONAL,L5-framework-filled,15,0,5,10,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/objetivos/Objetivos 2036.md,PERSONAL,L5-context-file,15,2,11,2,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/clientes/activos/CPD Electricidad/03. Onboarding/Email Post-OB - CPD Electricidad 13-04-2026.md,PERSONAL,L5-context-file,14,7,3,0,0,0,3,0,0,1,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/clientes/archivo/Alannia/entregables-drafts/mensaje-cierre-v2-con-portal.md,PERSONAL,L5-context-file,14,9,4,0,0,0,0,0,0,1,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/clientes/archivo/Alannia/entregables-drafts/mensaje-cierre.md,PERSONAL,L5-context-file,14,9,4,0,0,0,0,0,0,1,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/clientes/archivo/Navarrete Ingenieros/Navarrete Ingenieros - Discovery Call.md,PERSONAL,L5-context-file,14,3,3,0,0,0,8,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/clientes/archivo/Spain Is Excellence/SIE - Meet Adriana - Prep Formación - 26-03-2026.md,PERSONAL,L5-context-file,14,3,0,0,0,7,4,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/clientes/leads (pipeline)/Celestica Valencia/Celestica Valencia - Closing Call Script - 03-03-2026.md,PERSONAL,L5-context-file,14,7,3,0,0,4,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/clientes/leads (pipeline)/INCOTEC/INCOTEC - Guión Presentación.md,PERSONAL,L5-context-file,14,2,4,0,0,0,8,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_revolutia/formacion/capacitacion-claude-abril-2026/01-biblioteca-prompts-revolutia.md,PERSONAL,L5-context-file,14,1,0,13,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_revolutia/proyectos/Auditoría de Procesos/empleados/María Perea - Customer Success.md,PERSONAL,L5-context-file,14,8,0,2,0,4,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/diario/01. Daily/30-01-2026.md,PERSONAL,L5-journal,14,3,1,5,0,1,4,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/diario/02. Weekly/2026-W08.md,PERSONAL,L5-journal,14,1,2,2,0,0,9,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/relaciones/Monica Diaz.md,PERSONAL,L5-context-file,14,2,2,10,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/03. Sistema/templates/Quarterly Review.md,PERSONAL,L1-template,14,0,7,7,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/.claude/skills/meeting-processor/SKILL.md,PERSONAL,L2-skill,13,7,4,1,0,0,0,1,0,0,0
/Users/jorgeguamis/Desktop/.claude/skills/tag-note/SKILL.md,PERSONAL,L2-skill,13,8,2,3,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/.claude/telegram-routing.md,PERSONAL,other,13,10,1,1,0,0,0,0,1,0,0
/Users/jorgeguamis/Desktop/Life OS/.claude/skills/meeting-processor/SKILL.md,PERSONAL,L2-skill,13,7,4,1,0,0,0,1,0,0,0
/Users/jorgeguamis/Desktop/Life OS/.claude/skills/tag-note/SKILL.md,PERSONAL,L2-skill,13,8,2,3,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/.claude/telegram-routing.md,PERSONAL,other,13,10,1,1,0,0,0,0,1,0,0
/Users/jorgeguamis/Desktop/Life OS/01. Atomic Notes/Brand Trust Separation Model.md,PERSONAL,other,13,6,3,4,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/01. Atomic Notes/Script Negociación Revolutia.md,PERSONAL,other,13,0,0,13,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/clientes/activos/LabArmonia/04. Diagnóstico/Auditoría de Procesos/empleados/Yolanda Castan Villoria.md,PERSONAL,L5-context-file,13,13,0,0,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/clientes/archivo/Mamá Inmobiliaria/Mamá Inmobiliaria - Lara.md,PERSONAL,L5-context-file,13,6,2,0,0,2,0,0,0,3,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/clientes/archivo/SINBLAT/SINBLAT - Análisis Discovery Call.md,PERSONAL,L5-context-file,13,11,2,0,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/clientes/leads (pipeline)/INCOTEC/Llamada Agendamiento - 21-04-2026.md,PERSONAL,L5-context-file,13,5,2,0,0,0,5,0,0,1,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/frameworks/Client Journey Playbook - 360º.md,PERSONAL,L5-context-file,13,4,6,1,0,0,0,0,0,2,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/sops/SOP - Facturación y Cobros.md,PERSONAL,L5-context-file,13,5,8,0,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/sops/SOP - Pricing y Estimación de Proyectos.md,PERSONAL,L5-context-file,13,1,10,0,0,0,2,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_revolutia/_README.md,PERSONAL,L5-context-file,13,6,0,7,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/diario/01. Daily/09-01-2026.md,PERSONAL,L5-journal,13,0,5,5,0,0,3,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/diario/01. Daily/14-02-2026.md,PERSONAL,L5-journal,13,4,2,6,0,0,1,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/personal/diario/01. Daily/15-02-2026.md,PERSONAL,L5-journal,13,1,3,5,0,0,4,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/03. Sistema/_README.md,PERSONAL,other,13,8,1,4,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/03. Sistema/templates/Annual Review.md,PERSONAL,L1-template,13,0,7,6,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/03. Sistema/templates/Monthly Review.md,PERSONAL,L1-template,13,0,7,6,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/.claude/skills/monthly-review/SKILL.md,PERSONAL,L2-skill,12,6,4,0,0,0,0,2,0,0,0
/Users/jorgeguamis/Desktop/Life OS/.claude/skills/monthly-review/SKILL.md,PERSONAL,L2-skill,12,6,4,0,0,0,0,2,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/aprendizaje/youtube/Master Claude Code from Start to Finish - 10 Engineering Strategies.md,PERSONAL,L5-context-file,12,1,5,6,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/aprendizaje/youtube/Naval Ravikant x Joe Rogan Podcast.md,PERSONAL,L5-context-file,12,0,5,7,0,0,0,0,0,0,0
/Users/jorgeguamis/Desktop/Life OS/02. Areas/business_360/clientes/activos/Burrito Blanco/03. Upsell Imágenes IA/Plan de Fases - Burrito Blanco Imágenes IA.md,PERSONAL,L5-context-file,12,2,0,0,0,7,3,0,0,0,0
